,id,nameProject,testCase,isFlaky,predictionStaticApproach,predictionFlakeFlaggerApproach,predictionVocabularyApproach,predictionCombinedApproach
8648,7864,wro4j,ro.isdc.wro.extensions.processor.testpathpatternprocessordecorator.shouldnotapplypatternswhenexcludematches,False,False,False,False,False
8649,7865,wro4j,ro.isdc.wro.extensions.processor.testpathpatternprocessordecorator.shouldnotapplypatternswhenincludematches,False,False,False,False,False
8650,7793,wro4j,ro.isdc.wro.extensions.processor.testrhinocoffeescriptprocessor.shouldbethreadsafe,False,True,False,False,False
8651,7796,wro4j,ro.isdc.wro.extensions.processor.testrhinocoffeescriptprocessor.shouldsupportcorrectresourcetypes,False,False,False,False,False
8652,7795,wro4j,ro.isdc.wro.extensions.processor.testrhinocoffeescriptprocessor.testadvanced,False,False,False,False,False
8653,7792,wro4j,ro.isdc.wro.extensions.processor.testrhinocoffeescriptprocessor.testexceptions,False,False,False,False,False
8654,7794,wro4j,ro.isdc.wro.extensions.processor.testrhinocoffeescriptprocessor.testsimple,False,False,False,False,False
8655,7822,wro4j,ro.isdc.wro.extensions.processor.testrhinolesscssprocessor.executemultipletimesdoesntthrowoutofmemoryexception,False,False,False,False,False
8656,7825,wro4j,ro.isdc.wro.extensions.processor.testrhinolesscssprocessor.shouldbepossibletoextendlesscsswithdifferentscriptstream,False,False,False,False,False
8657,7823,wro4j,ro.isdc.wro.extensions.processor.testrhinolesscssprocessor.shouldbethreadsafe,False,False,False,False,False
8658,7824,wro4j,ro.isdc.wro.extensions.processor.testrhinolesscssprocessor.shouldfailwheninvalidlesscssisprocessed,False,False,False,False,False
8659,7827,wro4j,ro.isdc.wro.extensions.processor.testrhinolesscssprocessor.shouldsupportcorrectresourcetypes,False,False,False,False,False
8660,7826,wro4j,ro.isdc.wro.extensions.processor.testrhinolesscssprocessor.shouldworkproperlywithcssimportpreprocessor,False,False,False,False,False
8661,7821,wro4j,ro.isdc.wro.extensions.processor.testrhinolesscssprocessor.testfromfolder,False,False,False,False,False
8662,7805,wro4j,ro.isdc.wro.extensions.processor.testrhinotypescriptprocessor.shouldbethreadsafe,False,False,False,False,False
8663,7806,wro4j,ro.isdc.wro.extensions.processor.testrhinotypescriptprocessor.shouldfailwheninvalidtypescriptisprocessed,False,False,False,False,False
8664,7807,wro4j,ro.isdc.wro.extensions.processor.testrhinotypescriptprocessor.shouldsupportcorrectresourcetypes,False,False,False,False,False
8665,7804,wro4j,ro.isdc.wro.extensions.processor.testrhinotypescriptprocessor.testfromfolder,False,False,False,False,False
8666,7849,wro4j,ro.isdc.wro.extensions.processor.testrubysasscssprocessor.executemultipletimesdoesntthrowoutofmemoryexception,True,False,False,False,False
8667,7850,wro4j,ro.isdc.wro.extensions.processor.testrubysasscssprocessor.shouldbethreadsafe,True,False,False,True,False
8668,7851,wro4j,ro.isdc.wro.extensions.processor.testrubysasscssprocessor.shouldfailwheninvalidsasscssisprocessed,True,False,False,False,False
8669,7852,wro4j,ro.isdc.wro.extensions.processor.testrubysasscssprocessor.shouldsucceedafterafailure,True,False,False,False,False
8670,7848,wro4j,ro.isdc.wro.extensions.processor.testrubysasscssprocessor.shouldtestfromfolder,True,False,False,False,False
8671,7843,wro4j,ro.isdc.wro.extensions.processor.testsasscssprocessor.shouldbethreadsafe,False,False,False,False,False
8672,7844,wro4j,ro.isdc.wro.extensions.processor.testsasscssprocessor.shouldsupportcorrectresourcetypes,False,False,False,False,False
8673,7842,wro4j,ro.isdc.wro.extensions.processor.testsasscssprocessor.testfromfolder,False,False,False,False,False
8674,7875,wro4j,ro.isdc.wro.extensions.processor.testuglifyjsprocessor.cannotacceptinvalidjsonoptions,False,False,False,False,False
8675,7874,wro4j,ro.isdc.wro.extensions.processor.testuglifyjsprocessor.cannotacceptnulloptions,False,False,False,False,False
8676,7873,wro4j,ro.isdc.wro.extensions.processor.testuglifyjsprocessor.shouldbepossibletoextendlesscsswithdifferentscriptstream,False,False,False,False,False
8677,7872,wro4j,ro.isdc.wro.extensions.processor.testuglifyjsprocessor.shouldbethreadsafe,False,False,False,False,False
8678,7876,wro4j,ro.isdc.wro.extensions.processor.testuglifyjsprocessor.shouldsupportcorrectresourcetypes,False,False,False,False,False
8679,7870,wro4j,ro.isdc.wro.extensions.processor.testuglifyjsprocessor.shoulduglifyfiles,False,False,False,False,False
8680,7871,wro4j,ro.isdc.wro.extensions.processor.testuglifyjsprocessor.shouldusereservednames,False,False,False,False,False
8681,7813,wro4j,ro.isdc.wro.extensions.processor.testyuicsscompressorprocessor.shouldbethreadsafe,False,False,False,False,False
8682,7812,wro4j,ro.isdc.wro.extensions.processor.testyuicsscompressorprocessor.shouldmininimizecss,False,False,False,False,False
8683,7815,wro4j,ro.isdc.wro.extensions.processor.testyuicsscompressorprocessor.shouldnotfailwhenprocessinginvalidcss,False,False,False,False,False
8684,7814,wro4j,ro.isdc.wro.extensions.processor.testyuicsscompressorprocessor.shouldsupportcorrectresourcetypes,False,False,False,False,False
8685,7986,wro4j,ro.isdc.wro.extensions.support.lint.testreportxmlformatter.cannotcreatebuilderwithnulllintreport,False,False,False,False,False
8686,7987,wro4j,ro.isdc.wro.extensions.support.lint.testreportxmlformatter.cannotcreatebuilderwithnulltype,False,False,False,False,False
8687,7989,wro4j,ro.isdc.wro.extensions.support.lint.testreportxmlformatter.shouldcreatejslintformatreportfromfolder,False,False,False,False,False
8688,7990,wro4j,ro.isdc.wro.extensions.support.lint.testreportxmlformatter.shouldformatcheckstypereportfromfolder,False,False,False,False,False
8689,7991,wro4j,ro.isdc.wro.extensions.support.lint.testreportxmlformatter.shouldformatcsslintreportfromfolder,False,False,False,False,False
8690,7988,wro4j,ro.isdc.wro.extensions.support.lint.testreportxmlformatter.shouldformatlintreportfromfolder,False,False,False,False,False
8691,7992,wro4j,ro.isdc.wro.extensions.support.lint.testreportxmlformatter.shouldnotfailwhennoerrorsarereported,False,False,False,False,False
8692,7993,wro4j,ro.isdc.wro.extensions.support.lint.testreportxmlformatter.shouldreturncorrectformatterbyname,False,False,False,False,False
8693,7995,wro4j,ro.isdc.wro.extensions.support.lint.testresourcelintreport.cannotsetnulllints,False,False,False,False,False
8694,8000,wro4j,ro.isdc.wro.extensions.support.lint.testresourcelintreport.shouldcreatevalidobjectwithfactorymethod,False,False,False,False,False
8695,7996,wro4j,ro.isdc.wro.extensions.support.lint.testresourcelintreport.shouldhaveconfiguredlints,False,False,False,False,False
8696,7999,wro4j,ro.isdc.wro.extensions.support.lint.testresourcelintreport.shouldhavecorrectpathwhennotnullpathisset,False,False,False,False,False
8697,7994,wro4j,ro.isdc.wro.extensions.support.lint.testresourcelintreport.shouldhavenolintsbydefault,False,False,False,False,False
8698,7997,wro4j,ro.isdc.wro.extensions.support.lint.testresourcelintreport.shouldhaveunknownpathbydefault,False,False,False,False,False
8699,7998,wro4j,ro.isdc.wro.extensions.support.lint.testresourcelintreport.shouldhaveunknownpathwhennullpathisset,False,False,False,False,False
8700,8001,wro4j,ro.isdc.wro.extensions.support.lint.testresourcelintreport.shouldignorenulllints,False,False,False,False,False
8701,7984,wro4j,ro.isdc.wro.extensions.support.spi.testdefaultconfigurableprovider.shouldhavelocators,False,False,False,False,False
8702,7983,wro4j,ro.isdc.wro.extensions.support.spi.testdefaultconfigurableprovider.shouldhavepostprocessors,False,False,False,False,False
8703,7982,wro4j,ro.isdc.wro.extensions.support.spi.testdefaultconfigurableprovider.shouldhavepreprocessors,False,False,False,False,False
8704,7985,wro4j,ro.isdc.wro.extensions.support.spi.testdefaultconfigurableprovider.shouldprovidewebjarlocator,False,False,False,False,False
8705,7979,wro4j,ro.isdc.wro.extensions.support.testdefaultprocessorprovider.shouldloadnonemptypostprocessors,False,False,False,False,False
8706,7980,wro4j,ro.isdc.wro.extensions.support.testdefaultprocessorprovider.shouldloadnonemptypreprocessors,False,False,False,False,False
8707,7981,wro4j,ro.isdc.wro.extensions.support.testdefaultprocessorprovider.shouldprovidegoogleclosurewhitespace,False,False,False,False,False
8708,8175,wro4j,ro.isdc.wro.http.handler.factory.testconfigurablerequesthandlerfactory.shouldreturnemptylistbydefault,False,False,False,False,False
8709,8176,wro4j,ro.isdc.wro.http.handler.factory.testconfigurablerequesthandlerfactory.testinvalidrequesthandlerset,False,False,False,False,False
8710,8177,wro4j,ro.isdc.wro.http.handler.factory.testdefaultrequesthandlerfactory.shouldcreatelistofdefaultrequesthandlers,False,False,False,False,False
8711,8173,wro4j,ro.isdc.wro.http.handler.spi.testdefaultrequesthandlerprovider.shoudprovideatleastonerequesthandler,False,False,False,False,False
8712,8174,wro4j,ro.isdc.wro.http.handler.spi.testdefaultrequesthandlerprovider.shouldnotfailwheneachhandlerisinvoked,False,False,False,False,False
8713,8153,wro4j,ro.isdc.wro.http.handler.testlazyrequesthandlerdecorator.cannotdecoratenullinitializer,False,False,False,False,False
8714,8154,wro4j,ro.isdc.wro.http.handler.testlazyrequesthandlerdecorator.test,False,False,False,False,False
8715,8155,wro4j,ro.isdc.wro.http.handler.testreloadcacherequesthandler.shouldhandlerequest,False,False,False,False,False
8716,8156,wro4j,ro.isdc.wro.http.handler.testreloadcacherequesthandler.shouldnothandlerequest,False,False,False,False,False
8717,8157,wro4j,ro.isdc.wro.http.handler.testreloadcacherequesthandler.shouldreloadcache,False,False,False,False,False
8718,8170,wro4j,ro.isdc.wro.http.handler.testreloadmodelrequesthandler.shouldhandlerequest,False,False,False,False,False
8719,8171,wro4j,ro.isdc.wro.http.handler.testreloadmodelrequesthandler.shouldnothandlerequest,False,False,False,False,False
8720,8172,wro4j,ro.isdc.wro.http.handler.testreloadmodelrequesthandler.shouldreloadcache,False,False,False,False,False
8721,8162,wro4j,ro.isdc.wro.http.handler.testresourceproxyrequesthandler.cannotproxyunauthorizedresources,False,False,False,False,False
8722,8159,wro4j,ro.isdc.wro.http.handler.testresourceproxyrequesthandler.shouldacceptcallsto_wroresources,False,False,False,False,False
8723,8158,wro4j,ro.isdc.wro.http.handler.testresourceproxyrequesthandler.shouldalwaysbeenabled,False,False,False,False,False
8724,8169,wro4j,ro.isdc.wro.http.handler.testresourceproxyrequesthandler.shouldassumeresourcechangedwhenmodifiedsinceheaderextractionfails,False,False,False,False,False
8725,8160,wro4j,ro.isdc.wro.http.handler.testresourceproxyrequesthandler.shouldnotacceptcallsto_otheruris,False,False,False,False,False
8726,8161,wro4j,ro.isdc.wro.http.handler.testresourceproxyrequesthandler.shouldreturnclasspathresource,False,False,False,False,False
8727,8163,wro4j,ro.isdc.wro.http.handler.testresourceproxyrequesthandler.shouldreturnrelativeresource,False,False,False,False,False
8728,8168,wro4j,ro.isdc.wro.http.handler.testresourceproxyrequesthandler.shouldsetcorrectresopnscodebasedonresourcechangestate,False,False,False,False,False
8729,8165,wro4j,ro.isdc.wro.http.handler.testresourceproxyrequesthandler.shouldsetcsscontenttype,False,False,False,False,False
8730,8166,wro4j,ro.isdc.wro.http.handler.testresourceproxyrequesthandler.shouldsetjscontenttype,False,False,False,False,False
8731,8167,wro4j,ro.isdc.wro.http.handler.testresourceproxyrequesthandler.shouldsetpngcontenttype,False,False,False,False,False
8732,8164,wro4j,ro.isdc.wro.http.handler.testresourceproxyrequesthandler.shouldsetresponselength,False,False,False,False,False
8733,8145,wro4j,ro.isdc.wro.http.support.testabstractprocessorsfilter.shouldapplyprocessor,False,False,False,False,False
8734,8143,wro4j,ro.isdc.wro.http.support.testabstractprocessorsfilter.shoulddonothingwhennoprocessorprovided,False,False,False,False,False
8735,8144,wro4j,ro.isdc.wro.http.support.testabstractprocessorsfilter.shoulddonothingwhennullprocessorsprovided,False,False,False,False,False
8736,8146,wro4j,ro.isdc.wro.http.support.testabstractprocessorsfilter.shouldthrowexceptionwhenprocessorfails,False,False,False,False,False
8737,8138,wro4j,ro.isdc.wro.http.support.testcontenttyperesolver.shouldonlyuselastdot,False,False,False,False,False
8738,8131,wro4j,ro.isdc.wro.http.support.testcontenttyperesolver.shouldresolvecssextenstion,False,False,False,False,False
8739,8140,wro4j,ro.isdc.wro.http.support.testcontenttyperesolver.shouldresolvefontextensioneot,False,False,False,False,False
8740,8141,wro4j,ro.isdc.wro.http.support.testcontenttyperesolver.shouldresolvefontextensionotf,False,False,False,False,False
8741,8142,wro4j,ro.isdc.wro.http.support.testcontenttyperesolver.shouldresolvefontextensionttf,False,False,False,False,False
8742,8134,wro4j,ro.isdc.wro.http.support.testcontenttyperesolver.shouldresolvehtmlextenstion,False,False,False,False,False
8743,8135,wro4j,ro.isdc.wro.http.support.testcontenttyperesolver.shouldresolvehtmlextenstionwitcharset,False,False,False,False,False
8744,8139,wro4j,ro.isdc.wro.http.support.testcontenttyperesolver.shouldresolvehtmluppercaseextenstion,False,False,False,False,False
8745,8132,wro4j,ro.isdc.wro.http.support.testcontenttyperesolver.shouldresolvejpgextenstion,False,False,False,False,False
8746,8133,wro4j,ro.isdc.wro.http.support.testcontenttyperesolver.shouldresolvejpgextenstionwithoutcharset,False,False,False,False,False
8747,8136,wro4j,ro.isdc.wro.http.support.testcontenttyperesolver.shouldresolvejsextenstion,False,False,False,False,False
8748,8137,wro4j,ro.isdc.wro.http.support.testcontenttyperesolver.shouldresolveunknownextenstion,False,False,False,False,False
8749,8108,wro4j,ro.isdc.wro.http.support.testredirectedstreamservletresponsewrapper.cannotacceptnullresponse,False,False,False,False,False
8750,8109,wro4j,ro.isdc.wro.http.support.testredirectedstreamservletresponsewrapper.cannotacceptnullstream,False,False,False,False,False
8751,8111,wro4j,ro.isdc.wro.http.support.testredirectedstreamservletresponsewrapper.shouldredirectstream,False,False,False,False,False
8752,8112,wro4j,ro.isdc.wro.http.support.testredirectedstreamservletresponsewrapper.shouldredirectstreamwhensendredirectisinvoked,False,False,False,False,False
8753,8110,wro4j,ro.isdc.wro.http.support.testredirectedstreamservletresponsewrapper.shouldredirectwriter,False,False,False,False,False
8754,8152,wro4j,ro.isdc.wro.http.support.testresponseheadersconfigurer.cannotuseheaderssetwronglyasstring,False,False,False,False,False
8755,8149,wro4j,ro.isdc.wro.http.support.testresponseheadersconfigurer.shouldhavenocacheheadersindebugmode,False,False,False,False,False
8756,8147,wro4j,ro.isdc.wro.http.support.testresponseheadersconfigurer.shouldhavenoconfiguredheaderswhendefaultheadersarenotset,False,False,False,False,False
8757,8150,wro4j,ro.isdc.wro.http.support.testresponseheadersconfigurer.shouldsetcachecontrolforoneyearwhendebugmodeisfalse,False,False,False,False,False
8758,8148,wro4j,ro.isdc.wro.http.support.testresponseheadersconfigurer.shoulduseconfigureddefaultheaders,False,False,False,False,False
8759,8151,wro4j,ro.isdc.wro.http.support.testresponseheadersconfigurer.shoulduseheaderssetasstring,False,False,False,False,False
8760,8116,wro4j,ro.isdc.wro.http.support.testservletcontextattributehelper.cannotacceptblanknameargument,False,False,False,False,False
8761,8115,wro4j,ro.isdc.wro.http.support.testservletcontextattributehelper.cannotacceptemptynameargument,False,False,False,False,False
8762,8114,wro4j,ro.isdc.wro.http.support.testservletcontextattributehelper.cannotacceptnullnameargument,False,False,False,False,False
8763,8113,wro4j,ro.isdc.wro.http.support.testservletcontextattributehelper.cannotacceptnullservletcontextargument,False,False,False,False,False
8764,8117,wro4j,ro.isdc.wro.http.support.testservletcontextattributehelper.cannotgetobjectfornullattribute,False,False,False,False,False
8765,8118,wro4j,ro.isdc.wro.http.support.testservletcontextattributehelper.cannotsetobjectfornullattribute,False,False,False,False,False
8766,8122,wro4j,ro.isdc.wro.http.support.testservletcontextattributehelper.cannotstoreattributeofinvalidtype,False,False,False,False,False
